backend,policy,query_id,canonical_intent_id,language,recoverability,split,action,reason_code,intent_exact,committed_wrong,retrieval_calls,source_calls,steps,unknown_score
bm25,threshold,wdi_000083_d5_en,wdi_000083,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000083_d0_pt,wdi_000083,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000083_cf_entity_en,wdi_000083,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000084_d0_en,wdi_000084,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000084_d2_en,wdi_000084,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000084_d3_en,wdi_000084,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000084_d5_en,wdi_000084,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000084_d0_pt,wdi_000084,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000085_d0_en,wdi_000085,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000085_d2_en,wdi_000085,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000085_d3_en,wdi_000085,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000085_d5_en,wdi_000085,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000085_d0_pt,wdi_000085,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000086_d0_en,wdi_000086,en,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000086_d2_en,wdi_000086,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000086_d3_en,wdi_000086,en,SOURCE_RECOVERABLE,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000086_d5_en,wdi_000086,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,threshold,wdi_000086_d0_pt,wdi_000086,pt,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000087_d0_en,wdi_000087,en,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000087_d2_en,wdi_000087,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000087_d3_en,wdi_000087,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000087_d5_en,wdi_000087,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000087_d0_pt,wdi_000087,pt,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000088_d0_en,wdi_000088,en,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000088_d2_en,wdi_000088,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000088_d3_en,wdi_000088,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000088_d5_en,wdi_000088,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,threshold,wdi_000088_d0_pt,wdi_000088,pt,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000089_d0_en,wdi_000089,en,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000089_d2_en,wdi_000089,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000089_d3_en,wdi_000089,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000089_d5_en,wdi_000089,en,USER_RESOLVABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000089_d0_pt,wdi_000089,pt,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000090_d0_en,wdi_000090,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000090_d2_en,wdi_000090,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000090_d3_en,wdi_000090,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000090_d5_en,wdi_000090,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000090_d0_pt,wdi_000090,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000091_d0_en,wdi_000091,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000091_d2_en,wdi_000091,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000091_d3_en,wdi_000091,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000091_d5_en,wdi_000091,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000091_d0_pt,wdi_000091,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000092_d0_en,wdi_000092,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000092_d2_en,wdi_000092,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000092_d3_en,wdi_000092,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000092_d5_en,wdi_000092,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,threshold,wdi_000092_d0_pt,wdi_000092,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000093_d0_en,wdi_000093,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000093_d2_en,wdi_000093,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000093_d3_en,wdi_000093,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000093_d5_en,wdi_000093,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000093_d0_pt,wdi_000093,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000094_d0_en,wdi_000094,en,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000094_d2_en,wdi_000094,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000094_d3_en,wdi_000094,en,SOURCE_RECOVERABLE,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000094_d5_en,wdi_000094,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000094_d0_pt,wdi_000094,pt,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000095_d0_en,wdi_000095,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000095_d2_en,wdi_000095,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000095_d3_en,wdi_000095,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000095_d5_en,wdi_000095,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000095_d0_pt,wdi_000095,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000096_d0_en,wdi_000096,en,CLEAR,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000096_d2_en,wdi_000096,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000096_d3_en,wdi_000096,en,SOURCE_RECOVERABLE,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000096_d5_en,wdi_000096,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000096_d0_pt,wdi_000096,pt,CLEAR,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000097_d0_en,wdi_000097,en,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000097_d2_en,wdi_000097,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000097_d3_en,wdi_000097,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000097_d5_en,wdi_000097,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000097_d0_pt,wdi_000097,pt,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000098_d0_en,wdi_000098,en,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000098_d2_en,wdi_000098,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000098_d3_en,wdi_000098,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000098_d5_en,wdi_000098,en,USER_RESOLVABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000098_d0_pt,wdi_000098,pt,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000099_d0_en,wdi_000099,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000099_d2_en,wdi_000099,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000099_d3_en,wdi_000099,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000099_d5_en,wdi_000099,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000099_d0_pt,wdi_000099,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000100_d0_en,wdi_000100,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000100_d2_en,wdi_000100,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000100_d3_en,wdi_000100,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.06557377049180328
bm25,threshold,wdi_000100_d5_en,wdi_000100,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000100_d0_pt,wdi_000100,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000101_d0_en,wdi_000101,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000101_d2_en,wdi_000101,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000101_d3_en,wdi_000101,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000101_d5_en,wdi_000101,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000101_d0_pt,wdi_000101,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000102_d0_en,wdi_000102,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000102_d2_en,wdi_000102,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000102_d3_en,wdi_000102,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000102_d5_en,wdi_000102,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000102_d0_pt,wdi_000102,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000103_d0_en,wdi_000103,en,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000103_d2_en,wdi_000103,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000103_d3_en,wdi_000103,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000103_d5_en,wdi_000103,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000103_d0_pt,wdi_000103,pt,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000103_cf_entity_en,wdi_000103,en,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000104_d0_en,wdi_000104,en,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000104_d2_en,wdi_000104,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000104_d3_en,wdi_000104,en,SOURCE_RECOVERABLE,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000104_d5_en,wdi_000104,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000104_d0_pt,wdi_000104,pt,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000105_d0_en,wdi_000105,en,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000105_d2_en,wdi_000105,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000105_d3_en,wdi_000105,en,SOURCE_RECOVERABLE,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000105_d5_en,wdi_000105,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000105_d0_pt,wdi_000105,pt,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000106_d0_en,wdi_000106,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000106_d2_en,wdi_000106,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000106_d3_en,wdi_000106,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000106_d5_en,wdi_000106,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,threshold,wdi_000106_d0_pt,wdi_000106,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000107_d0_en,wdi_000107,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000107_d2_en,wdi_000107,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000107_d3_en,wdi_000107,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000107_d5_en,wdi_000107,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000107_d0_pt,wdi_000107,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000108_d0_en,wdi_000108,en,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000108_d2_en,wdi_000108,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000108_d3_en,wdi_000108,en,SOURCE_RECOVERABLE,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000108_d5_en,wdi_000108,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,threshold,wdi_000108_d0_pt,wdi_000108,pt,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000109_d0_en,wdi_000109,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000109_d2_en,wdi_000109,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000109_d3_en,wdi_000109,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000109_d5_en,wdi_000109,en,USER_RESOLVABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000109_d0_pt,wdi_000109,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000110_d0_en,wdi_000110,en,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000110_d2_en,wdi_000110,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000110_d3_en,wdi_000110,en,SOURCE_RECOVERABLE,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000110_d5_en,wdi_000110,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000110_d0_pt,wdi_000110,pt,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000111_d0_en,wdi_000111,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000111_d2_en,wdi_000111,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000111_d3_en,wdi_000111,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000111_d5_en,wdi_000111,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000111_d0_pt,wdi_000111,pt,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000112_d0_en,wdi_000112,en,CLEAR,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000112_d2_en,wdi_000112,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.0879120879120879
bm25,threshold,wdi_000112_d3_en,wdi_000112,en,SOURCE_RECOVERABLE,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000112_d5_en,wdi_000112,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.0879120879120879
bm25,threshold,wdi_000112_d0_pt,wdi_000112,pt,CLEAR,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000113_d0_en,wdi_000113,en,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000113_d2_en,wdi_000113,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000113_d3_en,wdi_000113,en,SOURCE_RECOVERABLE,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000113_d5_en,wdi_000113,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000113_d0_pt,wdi_000113,pt,CLEAR,calibration,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000114_d0_en,wdi_000114,en,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000114_d2_en,wdi_000114,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000114_d3_en,wdi_000114,en,SOURCE_RECOVERABLE,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000114_d5_en,wdi_000114,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000114_d0_pt,wdi_000114,pt,CLEAR,sealed_test,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000115_d0_en,wdi_000115,en,CLEAR,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000115_d2_en,wdi_000115,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000115_d3_en,wdi_000115,en,SOURCE_RECOVERABLE,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000115_d5_en,wdi_000115,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000115_d0_pt,wdi_000115,pt,CLEAR,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000116_d0_en,wdi_000116,en,CLEAR,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000116_d2_en,wdi_000116,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000116_d3_en,wdi_000116,en,SOURCE_RECOVERABLE,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000116_d5_en,wdi_000116,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,1,1,1,0.1509433962264151
bm25,threshold,wdi_000116_d0_pt,wdi_000116,pt,CLEAR,validation,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000117_d0_en,wdi_000117,en,CLEAR,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
bm25,threshold,wdi_000117_d2_en,wdi_000117,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,1,1,1,0.1509433962264151
bm25,threshold,wdi_000117_d3_en,wdi_000117,en,SOURCE_RECOVERABLE,development,DEFER,RISK_LIMIT,False,False,1,0,1,0.05479452054794521
